"term_id","name","slug"
"4752","закриття закладу","zakryttya-zakladu"
"4753","тевтр","tevtr"
"4754","Золоте курча","zolote-kurcha"
"4755","ортопедична операція","ortopedychna-operatsiya"
"4756","заміна суглобу","zamina-suglobu"
"4757","Богдан Колодій","bogdan-kolodij"
"4758","Громадське коло","gromadske-kolo"
"4759","святковий ярмарок","svyatkovyj-yarmarok"
"4760","торгівля спиртним","torgivlya-spyrtnym"
"4761","ялинкові базари","yalynkovi-bazary"
"4762","Вікторія Пташник","viktoriya-ptashnyk"
"4763","Василь Гацько","vasyl-gatsko"
"4764","депутати міськради","deputaty-miskrady"
"4765","звіт депутатів","zvit-deputativ"
"4766","Опально","opalno"
"4767","новорічні свята","novorichni-svyata"
"4768","захід для дітей","zahid-dlya-ditej"
"4769","Онікієнка","onikiyenka"
"4770","Броварської сотні","brovarskoyi-sotni"
"4771","Талісман","talisman"
"4772","відсутність","vidsutnist"
"4773","тервиборчком","tervyborchkom"
"4774","ДНЗ Ялинка","dnz-yalynka"
"4775","Тетяна Тоцька","tetyana-totska"
"4776","Некрашевич","nekrashevych"
"4777","фракція ""Укроп""","fraktsiya-ukrop"
"4778","депутати міськрали","deputaty-miskraly"
"4779","Білоконь","bilokon"
"4780","Білокінь","bilokin"
"4781","результат","rezultat"
"4782","Інна Савченко","inna-savchenko"
"4783","НАЗК","nazk"
"4784","район","rajon"
"4785","пункти обігріву","punkty-obigrivu"
"4786","пункти для обігріву","punkty-dlya-obigrivu"
"4787","пожежна частина","pozhezhna-chastyna"
"4788","переповненість шкіл","perepovnenist-shkil"
"4789","зимові свята","zymovi-svyata"
"4790","енергія","energiya"
"4791","училище фізкультури","uchylyshhe-fizkultury"
"4792","Аліна Шух","alina-shuh"
"4793","Карина Колеснік","karyna-kolesnik"
"4794","репортаж","reportazh"
"4795","Буква","bukva"
"4796","книгарня","knygarnya"
"4797","проросійські","prorosijski"
"4798","постійні депутатські комісії","postijni-deputatski-komisiyi"
"4799","графік засідань комісій","grafik-zasidan-komisij"
"4800","госпітальні округи","gospitalni-okrugy"
"4801","брифінг МВС","bryfing-mvs"
"4802","розлідування розстрілу правоохоронців","rozliduvannya-rozstrilu-pravoohorontsiv"
"4803","Ольга Гончар","olga-gonchar"
"4804","ЕКО Бровари","eko-brovary"
"4805","збори організації","zbory-organizatsiyi"
"4806","Біле","bile"
"4807","водойми","vodojmy"
"4808","брудне повітря","brudne-povitrya"
"4809","сш №7","ssh-7"
"4810","трагедія в княжичах","tragediya-v-knyazhychah"
"4811","енергоекономія","energoekonomiya"
"4812","енегроаудит","enegroaudyt"
"4813","аудит","audyt"
"4814","5 школа","5-shkola"
"4815","застуда","zastuda"
"4816","хворода","hvoroda"
"4817","головлікар","golovlikar"
"4818","електронна картка","elektronna-kartka"
"4819","громадські роботи","gromadski-roboty"
"4820","правопорушники","pravoporushnyky"
"4821","кримінально-виконавча інспекція","kryminalno-vykonavcha-inspektsiya"
"4822","По дорозі","po-dorozi"
"4823","попутки","poputky"
"4824","будівництво доріг","budivnytstvo-dorig"
"4825","китайська компанія","kytajska-kompaniya"
"4826","адміністративне стягнення","administratyvne-styagnennya"
"4827","Молодь ДемАльянсу","molod-demalyansu"
"4828","бюджетні установи","byudzhetni-ustanovy"
"4829","Броварський Центр зайнятості","brovarskyj-tsentr-zajnyatosti"
"4830","БравоKids.Зима","bravokids-zyma"
"4831","платня","platnya"
"4832","де не де","de-ne-de"
"4833","Їздець","yizdets"
"4834","Прокопенко","prokopenko"
"4835","опертивна нарада","opertyvna-narada"
"4836","сурогатний алкоголь","surogatnyj-alkogol"
"4837","отруєння алкоголем","otruyennya-alkogolem"
"4838","відділи і управління міськради. сапожко","viddily-i-upravlinnya-miskrady-sapozhko"
"4839","Сергій Варламов","sergij-varlamov"
"4840","хокей","hokej"
"4841","тренування","trenuvannya"
"4842","льодова арена","lodova-arena"
"4843","група","grupa"
"4844","ефективність роботи","efektyvnist-roboty"
"4845","відділи і управління міськради","viddily-i-upravlinnya-miskrady"
"4846","нардеп","nardep"
"4847","злам","zlam"
"4848","проникнення","pronyknennya"
"4849","ґрати","graty"
"4850","Олена Танчинець","olena-tanchynets"
"4851","дитячий клуб","dytyachyj-klub"
"4852","фестиваль альтернативного навчання","festyval-alternatyvnogo-navchannya"
"4853","педагогіка","pedagogika"
"4854","спеціалізовані школи","spetsializovani-shkoly"
"4855","тестування першокласників","testuvannya-pershoklasnykiv"
"4856","СШ №5","ssh-5"
"4857","гімназія ім. С. Олійника","gimnaziya-im-s-olijnyka"
"4858","Комісія з техногенно-екологічної безпеки і НС","komisiya-z-tehnogenno-ekologichnoyi-bezpeky-i-ns"
"4859","КП «Бровари-Благоустрій»","kp-brovary-blagoustrij"
"4860","Фонд гарантування вкладів","fond-garantuvannya-vkladiv"
"4861","ПАТ ""ВіЕйБі Банк»","pat-viejbi-bank"
"4862","блокування","blokuvannya"
"4863","танцювальний конкурс","tantsyuvalnyj-konkurs"
"4864","новни","novny"
"4865","VAB Банк","vab-bank"
"4866","відміна занять","vidmina-zanyat"
"4867","степан бандера","stepan-bandera"
"4868","електрощитова; РЕМ; ЖЕК-1; Терра-Вінд; аварія;","elektroshhytova-rem-zhek-1-terra-vind-avariya"
"4869","STEM","stem"
"4870","технології","tehnologiyi"
"4871","Рудник","rudnyk"
"4872","4 лапи","4-lapy"
"4873","вірне серце","virne-sertse"
"4874","портал","portal"
"4875","візуалізація","vizualizatsiya"
"4876","Ейдос","ejdos"
"4877","відпрацювання","vidpratsyuvannya"
"4878","ЖЕК-1","zhek-1"
"4879","Терра-Вінд","terra-vind"
"4880","електромережі","elektromerezhi"
"4881","електрощитова","elektroshhytova"
"4882","Металургів 11","metalurgiv-11"
"4883","STEM-освіта","stem-osvita"
"4884","людмила кулініч","lyudmyla-kulinich"
"4885","розрахунок","rozrahunok"
"4886","бювет","byuvet"
"4887","Броварське РДА","brovarske-rda"
"4888","президент","prezydent"
"4889","схема руху","shema-ruhu"
"4890","Гребенець","grebenets"
"4891","шкільне харчування","shkilne-harchuvannya"
"4892","фальсифікат","falsyfikat"
"4893","вирубування лісу","vyrubuvannya-lisu"
"4894","ОТГ","otg"
"4895","об'єднання","obyednannya"
"4896","вул. Симоненка-Чорновола","vul-symonenka-chornovola"
"4897","вирубка лісу","vyrubka-lisu"
"4898","Єва Кошева","yeva-kosheva"
"4899","Сторожова застава","storozhova-zastava"
"4900","акторка","aktorka"
"4901","українське фентезі","ukrayinske-fentezi"
"4902","поп-група","pop-grupa"
"4903","DZIDZIO","dzidzio"
"4904","посада еколога","posada-ekologa"
"4905","еколог","ekolog"
"4906","робоса група","robosa-grupa"
"4907","обґрунтування","obgruntuvannya"
"4908","якість","yakist"
"4909","вивчення","vyvchennya"
"4910","дороги; міст; Бровари Благоустрій; Василенко Андрій Андрійович; паводкові води; ремонт доріг","dorogy-mist-brovary-blagoustrij-vasylenko-andrij-andrijovych-pavodkovi-vody-remont-dorig"
"4911","кронування","kronuvannya"
"4912","верби","verby"
"4913","Броварський відділ Нацполіції","brovarskyj-viddil-natspolitsiyi"
"4914","оперативна інформація","operatyvna-informatsiya"
"4915","паводки","pavodky"
"4916","стан доріг","stan-dorig"
"4917","паводок","pavodok"
"4918","заводнення","zavodnennya"
"4919","фонтанування","fontanuvannya"
"4920","ГНС","gns"
"4921","колодязі","kolodyazi"
"4922","Масниця","masnytsya"
"4923","Масляна","maslyana"
"4924","Брігус","brigus"
"4925","узваконення","uzvakonennya"
"4926","маски шоу","masky-shou"
"4927","залізнична станція","zaliznychna-stantsiya"
"4928","поїзд","poyizd"
"4929","первинна медицина","pervynna-medytsyna"
"4930","амбулаторії сімейної медицини","ambulatoriyi-simejnoyi-medytsyny"
"4931","26 сесія","26-sesiya"
"4932","Inna-Brovary","inna-brovary"
"4933","#Масниця #Масляна #Бровари #Ярмарок","masnytsya-maslyana-brovary-yarmarok"
"4934","броваи","brovay"
"4935","рибалки","rybalky"
"4936","побиття лікаря","pobyttya-likarya"
"4937","Григорій Павлін","grygorij-pavlin"
"4938","первинна ланка","pervynna-lanka"
"4939","сімейний лікар","simejnyj-likar"
"4940","Капранови","kapranovy"
"4941","брати","braty"
"4942","роман","roman"
"4943","твір","tvir"
"4944","елітний алкоголь","elitnyj-alkogol"
"4945","""зелений тариф""","zelenyj-taryf"
"4946","сонячні батареї","sonyachni-batareyi"
"4947","сонячні панелі","sonyachni-paneli"
"4948","сонячна електростанція","sonyachna-elektrostantsiya"
"4949","безкоштовне навчання дітей","bezkoshtovne-navchannya-ditej"
"4950","меценати","metsenaty"
"4951","Boteon","boteon"
"4952","Володимир Чепаченко","volodymyr-chepachenko"
"4953","тепло в будинках","teplo-v-budynkah"
"4954","очищення озера","ochyshhennya-ozera"
"4955","Ігор Похвіщев","igor-pohvishhev"
"4956","#Капранови#брати #братиКапранови #Бровари #місто #репортаж #бібліотека #творчазустріч","kapranovy-braty-bratykapranovy-brovary-misto-reportazh-biblioteka-tvorchazustrich"
